year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2013,4547.36586,2,2,2,2,7,4,88,1,2,2,4,2,3,5,1,4,2,0,0,2,1
2013,2732.22475,2,1,2,1,6,4,5,1,2,2,1,2,2,0,1,4,2,0,0,2,1
2013,1526.29324,1,1,2,1,7,1,88,0,2,2,4,1,2,0,1,4,2,0,0,2,2
2013,1603.35933,2,1,2,1,5,2,4,1,3,1,5,2,3,5,1,1,1,0,0,2,3
2013,3193.6483,2,1,2,1,6,5,7,0,2,2,1,1,1,2,1,3,1,0,0,1,1
2013,3007.23218,1,1,2,1,8,3,5,1,2,1,3,2,1,3,1,3,1,0,0,2,1
2013,2265.45737,1,1,2,1,1,1,3,1,2,1,5,2,2,0,1,4,2,0,0,2,4
2013,4982.24381,1,1,2,1,5,1,7,0,2,2,4,1,2,0,1,4,2,0,0,2,3
2013,3182.87091,1,1,2,1,6,2,88,1,2,3,6,1,1,4,1,3,1,0,0,2,1
2013,3925.37833,1,1,2,1,6,2,7,1,4,2,4,1,2,0,1,4,2,1,2,2,3
2013,3707.72667,2,3,2,3,5,1,4,3,4,1,1,1,2,0,1,1,1,1,1,2,1
2013,3707.72667,2,3,2,3,5,1,4,3,4,1,1,2,2,0,1,1,1,1,1,2,1
2013,3707.72667,2,3,2,3,5,1,4,3,4,1,1,2,2,0,1,1,1,1,1,2,1
2013,34959.0572,2,1,1,4,1,1,1,1,4,1,3,1,2,0,1,4,2,1,1,2,4
2013,3276.52794,2,1,1,4,5,4,1,2,4,1,4,2,3,5,1,4,2,1,1,2,5
2013,3054.5321,2,1,1,4,6,2,3,5,4,1,4,3,2,0,1,2,1,1,1,2,3
2013,2441.03973,1,1,2,1,7,2,7,1,3,2,6,1,2,0,1,4,2,0,0,2,3
2013,2937.03744,2,1,1,4,7,5,4,2,4,1,4,2,2,0,1,4,2,0,0,2,3
2013,3040.16868,2,1,1,4,8,3,2,1,4,2,2,1,1,2,1,3,1,1,1,2,1
2013,2969.96083,2,3,2,3,6,1,6,2,4,1,4,2,3,5,1,4,2,0,0,1,5
2013,4058.71143,1,1,1,4,5,1,7,2,4,1,4,1,2,0,1,4,2,0,0,2,3
2013,2108.63245,1,1,2,1,2,1,6,1,2,2,5,2,2,0,1,4,2,0,0,2,4
2013,3566.67799,1,1,2,1,6,1,6,4,4,1,4,2,2,0,1,4,2,0,0,2,3
2013,2304.67496,1,1,2,1,7,2,1,0,2,3,3,1,2,0,1,4,2,0,0,2,1
2013,2331.68628,2,1,2,1,6,2,1,0,2,3,3,2,2,0,1,4,2,0,0,2,1
2013,1448.82912,1,1,2,1,7,1,88,2,4,1,4,2,2,0,1,4,2,0,0,2,1
2013,3228.41627,2,1,2,1,7,1,88,1,2,2,3,1,2,0,1,4,2,0,0,2,3
2013,3847.16362,2,3,2,3,5,1,1,1,2,2,1,1,1,3,1,3,1,0,0,1,3
2013,3162.29157,2,1,2,1,6,2,7,1,3,2,4,1,2,0,1,4,2,0,0,2,5
2013,4608.30382,2,3,2,3,5,2,7,1,4,1,4,2,2,0,1,4,2,0,0,2,3
2013,4789.44079,1,3,2,3,5,2,7,1,4,1,3,2,2,0,1,4,2,0,0,2,1
2013,3722.63485,1,1,1,4,3,1,1,1,2,1,4,2,2,0,1,4,2,0,0,2,1
2013,3722.63485,1,1,1,4,3,1,1,1,2,1,3,2,2,0,1,4,2,0,0,2,1
2013,3722.63485,1,1,1,4,3,1,1,1,2,1,3,2,2,0,1,4,2,0,0,2,3
2013,2866.03036,2,1,2,1,7,2,88,2,3,1,4,1,1,1,1,1,1,0,0,1,1
2013,3110.43711,1,1,2,1,7,2,88,2,3,1,4,1,1,1,1,2,1,0,0,1,1
2013,4968.95331,1,2,2,2,6,2,2,1,2,2,4,1,3,5,1,2,1,1,1,2,1
2013,3857.41133,1,2,2,2,5,2,7,0,3,2,4,2,3,5,1,4,2,0,0,2,3
2013,3857.41133,1,2,2,2,5,2,7,0,3,2,4,1,1,1,1,3,1,0,0,2,3
2013,3857.41133,1,2,2,2,5,2,7,0,3,2,4,1,2,0,1,4,2,0,0,2,3
2013,2395.8494,2,2,2,2,5,1,88,4,2,1,4,1,1,1,1,3,1,1,2,2,1
2013,2137.42845,2,2,2,2,5,88,88,4,2,1,4,1,3,5,1,4,2,0,0,2,2
2013,1862.83063,1,1,2,1,4,1,5,1,2,3,5,2,1,3,1,3,1,0,0,2,2
2013,1572.17701,2,1,2,1,5,4,2,0,2,3,3,2,2,0,1,4,2,0,0,2,3
2013,8006.27802,1,1,2,1,4,1,1,1,1,1,3,2,2,0,1,4,2,0,0,2,1
2013,8006.27802,1,1,2,1,4,1,1,1,1,1,3,2,2,0,1,4,2,0,0,2,1
2013,3294.66815,2,2,2,2,7,4,6,1,3,2,4,2,2,0,1,4,2,0,0,2,4
2013,3294.66815,2,2,2,2,7,4,6,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2013,3294.66815,2,2,2,2,7,4,6,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2013,2442.56203,2,2,2,2,4,1,3,1,2,2,3,1,2,0,1,3,1,1,2,1,2
2013,4635.32653,1,1,2,1,3,1,5,0,3,2,3,1,1,2,1,3,1,1,2,2,1
2013,3720.11842,1,1,2,1,3,1,88,1,2,1,1,1,3,5,1,1,1,0,0,2,1
2013,1467.14556,1,3,2,3,8,4,88,0,3,2,3,2,2,0,1,4,2,0,0,2,1
2013,2281.34038,1,1,2,1,8,2,7,1,2,2,4,1,2,0,1,4,2,0,0,2,3
2013,2707.9372,2,2,2,2,3,1,6,0,3,2,4,1,2,0,1,4,2,1,2,2,2
2013,2912.23276,1,1,2,1,7,2,3,4,2,1,4,1,1,3,1,3,1,0,0,2,1
2013,3389.01542,2,2,1,4,6,1,2,2,3,1,4,1,1,1,1,3,1,0,0,2,3
2013,11701.51932,1,1,1,4,5,4,3,5,4,1,3,1,3,5,1,4,2,0,0,2,4
2013,2421.2544,2,1,1,4,2,1,3,5,4,1,3,1,2,0,1,1,1,0,0,2,1
2013,4285.12483,2,1,1,4,1,1,4,0,4,2,3,1,2,0,1,3,1,1,2,2,4
2013,3941.28104,2,1,1,4,5,4,6,2,4,2,3,2,2,0,1,1,1,0,0,1,1
2013,3941.28104,2,1,1,4,5,4,6,2,4,2,3,2,2,0,1,1,1,1,2,1,1
2013,2686.53686,2,1,2,1,6,2,88,0,4,3,4,1,1,1,1,2,1,1,1,1,1
2013,4422.62591,1,1,2,1,5,1,88,0,4,3,4,1,1,1,1,3,1,1,2,1,1
2013,4718.4127,1,1,2,1,6,1,7,1,4,2,4,2,2,0,1,4,2,1,2,2,3
2013,2178.90957,2,1,2,1,1,1,7,3,4,1,3,2,2,0,1,4,2,1,1,2,4
2013,2753.39753,1,1,2,1,7,2,88,1,3,2,4,2,1,1,1,3,1,0,0,2,1
2013,4905.52263,1,2,2,2,6,4,88,4,4,1,2,2,2,0,1,4,2,0,0,2,2
2013,3557.91725,1,1,2,1,6,2,7,1,1,3,4,2,2,0,1,4,2,0,0,2,3
2013,2343.14791,2,2,2,2,2,1,3,1,4,1,3,1,2,0,1,4,2,1,1,1,4
2013,5423.14262,1,1,2,1,4,1,7,1,1,2,4,2,1,2,1,2,1,1,2,2,3
2013,4015.37414,1,1,2,1,5,1,88,1,4,2,4,1,2,0,1,4,2,0,0,2,3
2013,3764.21795,1,1,1,4,6,2,7,1,4,2,4,1,2,0,1,4,2,1,2,2,3
2013,3033.6371,2,1,1,4,6,2,4,1,4,2,3,1,2,0,1,4,2,0,0,2,1
2013,3085.0281,1,1,2,1,7,4,1,1,4,2,4,1,3,5,1,4,2,0,0,2,1
2013,3085.0281,1,1,2,1,7,4,1,1,4,2,4,1,2,0,1,4,2,0,0,2,1
2013,3085.0281,1,1,2,1,7,4,1,1,4,2,4,1,3,5,1,4,2,0,0,2,1
2013,3085.0281,1,1,2,1,7,4,1,1,4,2,4,1,2,0,1,4,2,0,0,2,1
2013,30850.281,1,1,2,1,7,4,1,1,4,2,4,1,1,3,1,3,1,0,0,2,1
2013,1628.32518,1,1,1,4,8,4,2,2,4,1,6,1,3,5,2,5,3,0,0,2,3
2013,2732.22475,2,1,2,1,6,4,88,1,2,2,1,1,2,0,1,4,2,0,0,2,2
2013,3196.57802,1,1,2,1,6,2,6,1,2,2,4,1,2,0,1,4,2,0,0,2,1
2013,3196.57802,1,1,2,1,6,2,6,1,2,2,4,1,2,0,1,4,2,0,0,2,1
2013,3196.57802,1,1,2,1,6,2,6,1,2,2,4,1,2,0,1,4,2,0,0,2,1
2013,3196.57802,1,1,2,1,6,2,6,1,2,2,4,1,2,0,1,4,2,0,0,2,1
2013,1972.7032,1,1,2,1,6,4,3,0,1,2,1,2,2,0,1,1,1,1,1,2,1
2013,1972.7032,1,1,2,1,6,4,3,0,1,2,1,2,2,0,1,1,1,1,1,2,1
2013,1972.7032,1,1,2,1,6,4,3,0,1,2,1,2,2,0,1,1,1,1,1,2,1
2013,1972.7032,1,1,2,1,6,4,3,0,1,2,1,2,2,0,1,1,1,1,1,2,1
2013,1972.7032,1,1,2,1,6,4,3,0,1,2,1,2,2,0,1,1,1,1,1,2,1
2013,4082.89173,2,3,2,3,1,1,4,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2013,4082.89173,2,3,2,3,1,1,4,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2013,3182.98333,1,1,2,1,7,1,4,3,2,1,4,2,2,0,1,4,2,0,0,2,1
2013,5688.96327,2,1,2,1,4,1,6,1,2,1,3,2,2,0,1,4,2,0,0,2,1
2013,3159.44744,1,1,2,1,6,2,88,4,3,1,4,2,2,0,1,4,2,0,0,2,3
2013,4617.07131,2,1,2,1,1,1,4,0,3,2,3,1,2,0,1,2,1,0,0,2,4
2013,6181.46073,2,1,1,4,4,1,5,4,1,1,1,1,2,0,1,4,2,0,0,2,1
2013,6181.46073,2,1,1,4,4,1,5,4,1,1,1,2,2,0,1,4,2,0,0,2,1
2013,6181.46073,2,1,1,4,4,1,5,4,1,1,1,2,2,0,1,4,2,0,0,2,1
2013,4632.61447,1,1,2,1,3,1,1,1,2,1,3,2,2,0,1,4,2,0,0,2,1
2013,4632.61447,1,1,2,1,3,1,1,1,2,1,4,2,2,0,1,4,2,0,0,2,3
2013,4632.61447,1,1,2,1,3,1,1,1,2,1,4,2,2,0,1,4,2,0,0,2,3
2013,2952.52028,2,1,2,1,5,2,7,1,1,2,4,2,3,5,1,4,2,0,0,2,3
2013,2524.09593,2,1,2,1,5,2,6,0,2,3,4,1,1,1,1,3,1,0,0,2,1
2013,3501.65072,1,1,2,1,5,1,88,3,2,1,3,1,2,0,1,4,2,0,0,2,4
2013,4061.43306,2,1,1,4,3,1,88,0,2,2,5,2,2,0,1,1,1,1,2,2,5
2013,2727.46415,1,1,2,1,5,1,3,5,1,1,3,2,2,0,1,4,2,1,1,2,3
2013,2870.91882,1,1,2,1,6,1,3,0,1,2,2,2,2,0,1,4,2,0,0,2,1
2013,3644.77079,2,1,2,1,4,1,88,1,1,2,1,1,2,0,1,1,1,1,2,1,1
2013,10092.87875,2,2,2,2,2,1,88,0,1,2,6,2,2,0,2,5,3,0,0,2,2
2013,3138.70172,1,1,2,1,6,2,7,2,4,1,5,1,1,1,1,3,1,0,0,2,3
2013,4608.45173,1,1,1,4,5,1,5,5,4,1,4,2,2,0,1,2,1,0,0,2,3
2013,22915.3497,2,1,2,1,4,1,7,1,4,2,3,1,2,0,1,4,2,0,0,2,1
2013,2291.53497,2,1,2,1,4,1,7,1,4,2,3,2,2,0,1,1,1,1,1,2,1
2013,2291.53497,2,1,2,1,4,1,7,1,4,2,3,2,1,3,1,3,1,0,0,2,1
2013,3432.68474,2,1,2,1,1,1,7,0,2,3,2,1,1,2,1,2,1,0,0,1,1
2013,2375.83202,1,1,2,1,4,2,4,1,4,3,3,2,2,0,1,1,1,0,0,2,2
2013,4146.78526,1,1,2,1,3,1,3,0,4,2,4,1,1,2,1,2,1,1,1,2,3
2013,15422.1484,2,1,2,1,7,1,2,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2013,1560.67167,2,1,2,1,6,1,2,1,4,3,2,1,1,4,1,3,1,0,0,2,1
2013,2458.96249,2,1,2,1,6,3,3,1,2,3,3,1,2,0,1,4,2,0,0,2,3
2013,3376.04063,1,1,2,1,6,2,7,1,4,2,3,2,2,0,1,4,2,0,0,2,5
2013,3053.9357,2,1,1,4,5,1,1,1,1,1,3,1,2,0,1,4,2,1,1,2,3
2013,3276.60527,2,1,2,1,4,1,88,1,2,2,4,1,1,1,1,3,1,0,0,2,3
2013,3865.60695,2,2,2,2,6,5,2,3,2,1,4,1,1,3,1,3,1,0,0,2,1
2013,36976.3103,1,1,2,1,1,1,2,0,2,2,3,1,2,0,1,2,1,0,0,1,4
2013,36976.3103,1,1,2,1,1,1,2,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2013,36976.3103,1,1,2,1,1,1,2,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2013,36976.3103,1,1,2,1,1,1,2,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2013,3697.63103,1,1,2,1,1,1,2,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2013,36976.3103,1,1,2,1,1,1,2,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2013,7156.84788,2,1,2,1,3,1,2,1,1,2,3,1,2,0,1,4,2,0,0,2,1
2013,3530.9369,1,1,2,1,6,2,7,1,3,2,1,1,2,0,1,4,2,0,0,1,2
2013,3530.9369,1,1,2,1,6,2,7,1,3,2,1,1,2,0,1,4,2,0,0,1,2
2013,2575.00509,2,1,2,1,7,2,88,0,2,3,4,2,2,0,1,4,2,0,0,2,3
2013,3300.28536,2,1,2,1,7,2,7,0,2,2,4,1,2,0,1,1,1,0,0,2,5
2013,2003.06529,1,3,2,3,2,1,6,4,2,1,4,1,3,5,1,2,1,0,0,1,4
2013,3062.5126,2,1,2,1,6,2,88,2,2,1,1,1,2,0,1,4,2,1,2,1,1
2013,1771.97794,1,1,2,1,6,5,5,1,2,3,4,2,1,2,1,3,1,0,0,2,3
2013,1771.97794,1,1,2,1,6,5,5,1,2,3,4,2,1,3,1,2,1,0,0,2,3
2013,4527.62462,1,1,2,1,4,4,88,1,4,3,1,1,1,1,1,3,1,0,0,2,2
2013,2871.77951,2,1,2,1,7,2,6,2,1,1,4,1,2,0,1,4,2,0,0,2,1
2013,2871.77951,2,1,2,1,7,2,6,2,1,1,4,1,3,5,1,4,2,0,0,2,1
2013,3044.32898,2,1,2,1,5,2,88,1,4,3,3,1,2,0,1,4,2,0,0,1,1
2013,2282.96747,1,2,2,2,5,1,5,1,1,2,6,1,1,4,1,2,1,0,0,2,3
2013,2669.74921,2,1,2,1,8,1,2,1,1,3,3,1,2,0,1,1,1,0,0,2,1
2013,3196.83838,1,3,2,3,7,2,88,5,1,1,5,1,3,5,1,2,1,1,2,2,1
2013,4506.83874,2,2,2,2,6,2,7,0,3,2,4,1,2,0,1,4,2,0,0,2,3
2013,2865.29016,1,1,2,1,7,2,7,0,3,2,3,2,2,0,1,4,2,0,0,2,3
2013,23286.16773,2,1,2,1,5,5,5,1,4,2,1,1,2,0,1,2,1,1,1,2,1
2013,3326.59539,2,1,2,1,5,5,5,1,4,2,1,1,1,2,1,2,1,1,1,2,1
2013,3953.82854,1,1,2,1,4,2,6,2,2,1,6,2,3,5,1,4,2,0,0,2,1
2013,2956.8477,2,1,1,4,7,5,1,1,4,1,1,1,2,0,1,3,1,1,2,1,1
2013,3779.35014,2,1,2,1,6,2,7,0,4,2,3,1,2,0,1,4,2,0,0,2,5
2013,3779.35014,2,1,2,1,6,2,7,0,4,2,3,1,2,0,1,4,2,0,0,2,3
2013,2979.19468,2,2,2,2,6,1,88,4,2,1,4,2,2,0,1,4,2,0,0,2,1
2013,4230.9625,1,1,2,1,2,1,7,1,3,2,4,1,1,3,1,2,1,1,2,2,1
2013,2956.30426,1,1,2,1,7,88,88,1,1,3,3,1,2,0,1,4,2,0,0,2,5
2013,3139.56718,2,1,2,1,6,5,3,1,1,3,3,1,2,0,1,4,2,0,0,2,3
2013,3254.21199,1,1,2,1,7,1,88,2,4,1,4,1,1,1,1,2,1,0,0,2,3
2013,2672.42615,2,1,2,1,6,4,88,1,2,3,3,1,2,0,1,4,2,0,0,2,1
2013,2260.19615,2,1,2,1,8,1,3,1,2,3,4,1,3,5,1,4,2,0,0,2,1
2013,2260.19615,2,1,2,1,8,1,3,1,2,3,4,1,3,5,1,4,2,0,0,2,1
2013,2964.49913,1,1,1,4,8,2,4,5,1,1,4,2,2,0,1,4,2,0,0,2,1
2013,1166.22397,2,1,2,1,8,4,2,1,2,3,4,1,2,0,1,4,2,0,0,2,1
2013,2120.19447,1,1,2,1,4,1,2,1,2,3,4,1,1,3,1,3,1,0,0,2,1
2013,3309.60499,1,1,2,1,4,1,88,1,1,2,3,1,2,0,1,4,2,0,0,2,1
2013,1722.39295,1,2,2,2,7,5,88,2,4,1,4,2,3,5,1,1,1,0,0,2,3
2013,1722.39295,1,2,2,2,7,5,88,2,4,1,4,2,3,5,1,1,1,0,0,2,3
2013,2747.9308,2,1,2,1,5,5,7,1,2,2,1,2,2,0,1,4,2,0,0,2,1
2013,2867.84612,2,1,1,4,6,4,88,3,1,1,4,1,1,2,1,2,1,0,0,2,3
2013,3094.74521,1,1,2,1,7,2,3,0,2,2,3,2,2,0,1,4,2,0,0,2,5
2013,3653.8718,1,1,2,1,1,1,1,1,2,3,4,2,2,0,1,4,2,0,0,2,3
2013,3389.42913,1,1,2,1,5,1,88,5,1,1,6,3,2,0,1,4,2,0,0,1,5
2013,4003.13962,2,2,2,2,5,2,88,5,1,1,4,1,2,0,2,5,3,0,0,2,3
2013,3271.76016,2,1,2,1,5,1,4,5,1,1,4,2,2,0,1,4,2,0,0,2,3
2013,1662.75505,2,1,2,1,6,4,7,5,1,1,4,2,1,2,1,3,1,0,0,2,3
2013,3976.19574,2,1,2,1,2,1,7,1,3,3,2,1,2,0,1,4,2,1,2,2,2
2013,3213.71127,2,1,2,1,6,1,88,1,2,3,2,1,2,0,1,4,2,0,0,1,1
2013,3213.71127,2,1,2,1,6,1,88,1,2,3,2,2,2,0,1,4,2,0,0,2,1
2013,1693.75462,2,1,2,1,6,3,5,0,3,2,4,1,2,0,2,5,3,0,0,2,3
2013,2899.82761,1,1,2,1,7,2,6,1,2,2,5,1,1,1,1,2,1,0,0,2,5
2013,2630.96184,1,1,2,1,7,2,7,1,1,1,4,2,2,0,1,4,2,0,0,2,3
2013,11939.50387,1,1,2,1,7,2,88,1,1,2,3,1,2,0,1,4,2,0,0,2,1
2013,3028.7932,2,1,2,1,5,2,7,0,2,3,4,2,2,0,1,4,2,0,0,2,5
2013,3028.7932,2,1,2,1,5,2,7,0,2,3,4,2,2,0,1,4,2,0,0,2,5
2013,4607.62416,1,1,2,1,3,1,2,0,2,3,6,1,2,0,1,4,2,0,0,2,2
2013,4607.62416,1,1,2,1,3,1,2,0,2,3,6,1,2,0,1,4,2,0,0,2,2
2013,4607.62416,1,1,2,1,3,1,2,0,2,3,6,1,2,0,1,4,2,0,0,2,2
2013,4807.35441,1,1,2,1,4,1,2,1,1,3,3,2,2,0,1,4,2,1,2,2,1
2013,2755.83443,1,1,2,1,7,1,88,1,1,1,4,1,1,2,1,2,1,1,2,2,2
2013,2982.61643,1,1,2,1,5,1,88,1,1,1,4,1,2,0,1,4,2,0,0,2,3
2013,1696.99794,1,1,2,1,7,2,7,3,3,1,4,2,2,0,1,4,2,0,0,2,3
2013,3259.27188,1,1,2,1,7,1,7,5,3,1,4,1,2,0,1,4,2,1,2,2,3
2013,2908.48137,1,3,2,3,4,1,88,4,4,1,4,2,2,0,1,4,2,0,0,2,3
2013,2908.48137,1,3,2,3,4,1,88,4,4,1,4,2,2,0,1,4,2,0,0,2,3
2013,4824.95647,1,1,1,4,2,1,5,1,1,2,5,2,2,0,1,4,2,0,0,2,4
2013,4824.95647,1,1,1,4,2,1,5,1,1,2,4,2,2,0,1,4,2,0,0,2,3
2013,1641.38721,2,1,2,1,6,2,5,0,3,3,2,1,1,3,1,3,1,1,1,2,1
2013,6139.0694,1,2,2,2,4,1,2,5,3,1,4,2,3,5,1,4,2,0,0,2,1
2013,2569.90878,2,1,2,1,8,3,88,0,3,2,3,1,1,1,1,3,1,0,0,2,1
2013,2922.40027,1,1,2,1,7,3,88,5,4,1,1,1,1,2,1,3,1,1,2,2,1
2013,3390.12464,2,1,2,1,7,4,7,3,4,1,4,2,1,4,1,3,1,0,0,1,3
2013,1597.90551,1,1,1,4,6,4,7,4,4,1,4,2,2,0,1,4,2,0,0,2,1
2013,1889.05027,1,1,1,4,6,2,7,3,4,1,4,1,1,3,1,2,1,1,2,1,3
2013,1889.05027,1,1,1,4,6,2,7,3,4,1,4,1,2,0,1,4,2,0,0,1,3
2013,3919.52387,2,1,2,1,7,3,3,1,4,2,3,3,2,0,1,4,2,0,0,2,2
2013,3723.20423,2,1,2,1,3,1,2,1,3,3,1,2,1,1,1,2,1,0,0,2,2
2013,3723.20423,2,1,2,1,3,1,2,1,3,3,1,2,2,0,1,4,2,0,0,2,3
2013,3723.20423,2,1,2,1,3,1,2,1,3,3,1,2,2,0,1,1,1,0,0,2,3
2013,1905.87925,1,1,2,1,1,1,7,1,2,3,4,2,2,0,1,4,2,0,0,2,4
2013,3932.7559,2,1,2,1,2,1,5,0,2,2,4,1,1,1,1,3,1,0,0,2,2
2013,4650.60744,1,1,1,4,5,1,3,5,1,1,4,1,2,0,1,2,1,1,2,1,3
2013,5104.59563,1,1,2,1,3,1,7,1,3,2,4,2,1,3,1,3,1,0,0,2,3
2013,3361.27709,2,1,2,1,7,2,4,0,2,2,3,1,3,5,1,4,2,0,0,2,1
2013,3626.55677,1,1,1,4,1,1,3,1,1,2,4,2,1,2,1,3,1,0,0,2,1
2013,3626.55677,1,1,1,4,1,1,3,1,1,2,5,2,1,2,1,3,1,0,0,2,1
2013,19664.6336,2,2,2,2,6,1,2,2,4,1,3,1,2,0,1,4,2,1,2,2,1
2013,2425.36488,1,1,2,1,7,2,88,0,2,3,3,2,2,0,1,4,2,0,0,2,3
2013,2181.4519,2,1,1,4,4,5,1,3,4,1,1,2,2,0,1,4,2,0,0,1,1
2013,2086.63758,2,1,2,1,1,1,6,1,2,2,3,2,2,0,1,4,2,1,1,2,4
2013,2086.63758,2,1,2,1,1,1,6,1,2,2,3,2,2,0,1,4,2,0,0,2,4
2013,4703.91659,2,2,2,2,1,1,1,2,2,1,3,1,2,0,1,2,1,0,0,1,3
2013,4703.91659,2,2,2,2,1,1,1,2,2,1,4,2,2,0,1,4,2,1,1,2,3
2013,4703.91659,2,2,2,2,1,1,1,2,2,1,4,1,2,0,1,3,1,1,2,2,3
2013,3367.28526,1,1,1,4,7,2,3,2,4,1,4,2,1,3,1,3,1,1,2,2,3
2013,2677.52722,2,2,2,2,3,1,1,1,1,2,4,3,1,3,1,3,1,0,0,,2
2013,4121.69936,1,2,2,2,2,1,3,4,3,1,2,1,1,2,1,3,1,1,2,2,1
2013,2720.13877,1,2,2,2,4,1,2,3,3,1,6,1,3,5,2,5,3,0,0,2,3
2013,2809.62986,2,2,1,4,1,1,3,1,3,1,2,1,2,0,1,4,2,0,0,1,2
2013,2809.62986,2,2,1,4,1,1,3,1,3,1,2,1,2,0,1,4,2,1,1,1,2
2013,6748.31721,1,2,2,2,5,1,88,1,2,1,1,1,1,2,1,3,1,1,2,2,1
2013,2090.83576,1,1,2,1,5,1,4,1,1,3,3,2,2,0,1,4,2,0,0,2,3
2013,3934.42641,2,1,2,1,7,4,5,0,1,2,2,2,2,0,1,4,2,0,0,2,1
2013,3139.09329,1,1,2,1,5,1,2,0,2,3,3,2,2,0,1,4,2,0,0,2,3
2013,3390.35787,1,1,2,1,7,2,88,0,2,3,3,1,2,0,1,4,2,0,0,2,5
2013,3390.35787,1,1,2,1,7,2,88,0,2,3,3,1,2,0,1,4,2,0,0,2,5
2013,3390.35787,1,1,2,1,7,2,88,0,2,3,3,1,2,0,1,4,2,0,0,2,5
2013,3390.35787,1,1,2,1,7,2,88,0,2,3,3,1,2,0,1,4,2,0,0,2,5
2013,2755.83443,1,1,2,1,7,1,88,1,1,1,4,1,1,2,1,2,1,1,2,2,2
2013,2755.83443,1,1,2,1,7,1,88,1,1,1,4,2,2,0,1,4,2,1,1,2,3
2013,2400.97513,2,3,2,3,7,2,88,2,1,1,4,1,1,3,1,3,1,0,0,2,1
2013,2400.97513,2,3,2,3,7,2,88,2,1,1,4,1,2,0,1,4,2,0,0,2,1
2013,2400.97513,2,3,2,3,7,2,88,2,1,1,4,1,1,3,1,3,1,1,2,2,1
2013,2400.97513,2,3,2,3,7,2,88,2,1,1,4,1,1,3,1,3,1,1,2,2,1
2013,4256.8588,2,1,1,4,5,1,1,2,1,1,4,1,2,0,1,2,1,0,0,2,2
2013,39992.0184,1,1,2,1,1,1,5,1,1,2,3,2,2,0,1,4,2,1,2,2,4
2013,3525.44215,1,1,2,1,1,1,7,0,3,2,3,2,1,3,1,3,1,0,0,2,2
2013,3847.11753,1,1,2,1,1,1,3,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2013,2832.94472,2,1,1,4,5,2,3,1,2,3,5,2,1,2,1,3,1,0,0,2,3
2013,2966.60565,1,1,2,1,6,2,88,1,4,1,4,1,1,3,1,3,1,0,0,2,3
2013,3076.17209,2,1,2,1,5,2,7,1,4,1,4,2,2,0,1,4,2,0,0,2,3
2013,2015.5762,1,1,2,1,6,1,88,0,1,2,4,1,2,0,1,4,2,0,0,2,5
2013,2015.5762,1,1,2,1,6,1,88,0,1,2,4,1,3,5,1,4,2,0,0,2,5
2013,2857.15573,2,1,1,4,5,2,88,1,3,2,3,1,1,1,1,3,1,0,0,2,2
2013,4511.64596,1,1,2,1,5,1,6,4,4,1,4,2,2,0,1,4,2,0,0,2,3
2013,4454.34016,2,1,2,1,4,1,5,4,3,1,1,8,2,0,1,1,1,0,0,,5
2013,2904.19192,1,1,1,4,5,5,5,2,3,1,6,1,3,5,2,5,3,0,0,2,2
2013,3932.14854,1,1,2,1,5,1,4,1,4,3,5,2,2,0,1,4,2,0,0,2,3
2013,4023.22005,1,2,2,2,7,2,2,5,4,1,4,1,2,0,1,4,2,1,2,2,3
2013,4491.35974,1,1,2,1,2,1,88,2,4,1,4,2,2,0,1,2,1,0,0,2,5
2013,1617.95351,2,1,1,4,7,5,88,5,4,1,4,2,1,3,1,3,1,0,0,2,3
2013,3611.3954,1,1,2,1,6,2,7,3,4,1,4,1,2,0,1,4,2,0,0,2,3
2013,1620.09357,2,1,2,1,7,2,3,1,3,2,3,1,1,3,1,3,1,1,2,2,1
2013,1620.09357,2,1,2,1,7,2,3,1,3,2,1,1,2,0,1,4,2,1,2,2,1
2013,3360.09504,1,3,2,3,6,2,7,1,4,1,4,3,2,0,1,4,2,0,0,2,3
2013,4359.75456,2,2,2,2,2,1,5,2,4,2,3,2,2,0,1,4,2,1,1,2,4
2013,5477.50732,1,1,1,4,3,1,6,1,4,2,3,2,2,0,1,4,2,0,0,1,4
2013,2682.9128,2,1,2,1,6,1,4,0,4,3,1,2,2,0,1,4,2,1,1,2,1
2013,3011.20266,1,1,2,1,7,4,88,4,4,1,4,2,2,0,1,4,2,0,0,2,3
2013,1826.26053,1,1,2,1,6,1,88,0,2,2,4,1,1,1,1,3,1,0,0,2,5
2013,2809.37784,2,1,2,1,6,5,7,0,3,2,1,1,2,0,1,4,2,0,0,2,1
